Student ID,Person,Course Number,Course Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription
4800891893,Johnson Angela,Course4,Spring-2016: Bayesian Methods,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst
8265025887,Rolen David,Course1,Spring-2016: Bayesian Methods,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
3574175120,Mabon William,Course5,Spring-2016: Computational Statistics and Probability,Artificial Intelligence,3.39,Spring-2017,USA,Spanish,Computer Science,27,5.5,"New York, NY",Machine Learning Engineer
4784813239,Calahan Martin,Course6,Spring-2016: Computational Statistics and Probability,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst
7593367099,Watson Sylvia,Course3,Spring-2016: Computational Statistics and Probability,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
1647493071,Cousins Wayne,Course2,Spring-2016: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
4991566949,Berry Susan,Course6,Spring-2016: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
1647493071,Cousins Wayne,Course3,Spring-2016: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
3285388144,Hyde Jacob,Course5,Spring-2016: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I
8265025887,Rolen David,Course2,Spring-2016: DAV 5100 Structured Data Management,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
1168340921,Young Jesse,Course1,Spring-2016: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1654916649,Tiry Tressie,Course3,Spring-2016: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
1168340921,Young Jesse,Course3,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1422142335,Layland Karen,Course4,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
1654916649,Tiry Tressie,Course1,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
3285388144,Hyde Jacob,Course4,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I
7650358264,Velazquez Maira,Course3,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8479614053,Pockrus Clifford,Course4,Spring-2016: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
1422142335,Layland Karen,Course5,Spring-2016: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
3986578591,Jackson Linda,Course5,Spring-2016: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.42,Spring-2017,Pakistan,Sindhi,Engineering,27,6,"New York, NY",Entry Business Systems Analyst
8479614053,Pockrus Clifford,Course6,Spring-2016: DAV 5400 Analytics Programming,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
9706615799,Burley Kenneth,Course6,Spring-2016: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Engineering,24,2,"New York, NY",Big Data Architect
1168340921,Young Jesse,Course2,Spring-2016: DAV 6100 Information Architectures,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
4800891893,Johnson Angela,Course6,Spring-2016: DAV 6150 Data Science,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst
3285388144,Hyde Jacob,Course6,Spring-2016: DAV 6200 Data Product Design,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I
4540549979,Wayne Lillie,Course2,Spring-2016: DAV 6200 Data Product Design,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
4991566949,Berry Susan,Course5,Spring-2016: DAV 6400 Internship,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
4540549979,Wayne Lillie,Course1,Spring-2016: DAV 6500 Capstone,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
7650358264,Velazquez Maira,Course2,Spring-2016: DAV 6500 Capstone,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8265025887,Rolen David,Course3,Spring-2016: DAV 6500 Capstone,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
9290159667,Potter Eugene,Course4,Spring-2016: Data Acquisition and Management,Artificial Intelligence,3.63,Spring-2017,Pakistan,Sindhi,Mathematics,27,6,"New York, NY",Data Architect I
1647493071,Cousins Wayne,Course1,Spring-2016: Independent Study,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
7650358264,Velazquez Maira,Course1,Spring-2016: Independent Study,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8479614053,Pockrus Clifford,Course5,Spring-2016: Independent Study,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
5588524536,Garcia Debra,Course3,Spring-2016: Internship,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
7593367099,Watson Sylvia,Course1,Spring-2016: Internship,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
3986578591,Jackson Linda,Course6,Spring-2016: MAN 5580 Project Management,Data Analytics and Visualization,3.42,Spring-2017,Pakistan,Sindhi,Engineering,27,6,"New York, NY",Entry Business Systems Analyst
4540549979,Wayne Lillie,Course3,Spring-2016: MAN 5580 Project Management,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
5784742934,Wheat Emmanuel,Course2,Spring-2016: MAN 5580 Project Management,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
9706615799,Burley Kenneth,Course5,Spring-2016: MAN 5580 Project Management,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Engineering,24,2,"New York, NY",Big Data Architect
4784813239,Calahan Martin,Course4,Spring-2016: Machine Learning,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst
7593367099,Watson Sylvia,Course2,Spring-2016: Machine Learning,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
8283215692,Collins Tom,Course2,Spring-2016: Machine Learning,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
4784813239,Calahan Martin,Course5,Spring-2016: Neural Networks and Deep Learning,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst
8283215692,Collins Tom,Course3,Spring-2016: Neural Networks and Deep Learning,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
5588524536,Garcia Debra,Course1,Spring-2016: Predictive Models,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
1422142335,Layland Karen,Course6,Spring-2016: Special Topics,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
8283215692,Collins Tom,Course1,Spring-2016: Special Topics,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
3574175120,Mabon William,Course10,Spring-2017: AI Capstone: R&D Experience,Artificial Intelligence,3.39,Spring-2017,USA,Spanish,Computer Science,27,5.5,"New York, NY",Machine Learning Engineer
8283215692,Collins Tom,Course9,Spring-2017: AI Capstone: R&D Experience,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
9247834877,King Vanessa,Course2,Spring-2017: AI Capstone: R&D Experience,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4,"New York, NY",Machine Learning Engineer
1422142335,Layland Karen,Course11,Spring-2017: AI Product Studio,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
7187559044,Pagan Ashley,Course2,Spring-2017: AI Product Studio,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
9706615799,Burley Kenneth,Course10,Spring-2017: AI Product Studio,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Engineering,24,2,"New York, NY",Big Data Architect
3078414524,Canela John,Course1,Spring-2017: Advanced Data Engineering,Artificial Intelligence,4,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst
6981612896,Douglas Ok,Course3,Spring-2017: Advanced Data Engineering,Artificial Intelligence,3.62,Fall-2018,USA,English,Engineering,23,2.5,"New York, NY",Entry Level Python Developer
7650358264,Velazquez Maira,Course8,Spring-2017: Advanced Data Engineering,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
9247834877,King Vanessa,Course3,Spring-2017: Advanced Data Engineering,Artificial Intelligence,3.51,Fall-2018,Other,P,Mathematics,25,4,"New York, NY",Machine Learning Engineer
3078414524,Canela John,Course3,Spring-2017: Artificial Intelligence,Artificial Intelligence,4,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst
4172304209,Benincase Edward,Course4,Spring-2017: Artificial Intelligence,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry
4784813239,Calahan Martin,Course12,Spring-2017: Artificial Intelligence,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst
6699991667,Grant Kristopher,Course3,Spring-2017: Artificial Intelligence,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6,"New York, NY",Entry Business Systems Analyst
2634724512,Heppler Tyler,Course6,Spring-2017: Bayesian Methods,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
3285388144,Hyde Jacob,Course12,Spring-2017: Bayesian Methods,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I
7007065989,Chiarello Jacqueline,Course6,Spring-2017: Bayesian Methods,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11,"New York, NY",Machine Learning Engineer
1864078434,Hogan Raymond,Course6,Spring-2017: Complex Systems: Financial Time Series Analysis,Artificial Intelligence,3.5,Spring-2018,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
6796236330,Burns Mildred,Course2,Spring-2017: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
3367596729,Thornton Corey,Course3,Spring-2017: Computational Statistics and Probability,Artificial Intelligence,3.73,Fall-2018,India,Hindi,Computer Science,25,3,"New York, NY",UX Design Intern
4020243550,Hyatt Livia,Course1,Spring-2017: Computational Statistics and Probability,Artificial Intelligence,3.84,Fall-2018,India,Hindi,Health Sciences,24,3.5,"New York, NY",Entry Business Systems Analyst
5588524536,Garcia Debra,Course8,Spring-2017: Computational Statistics and Probability,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
6699991667,Grant Kristopher,Course2,Spring-2017: Computational Statistics and Probability,Artificial Intelligence,3.48,Fall-2018,USA,English,Mathematics,27,6,"New York, NY",Entry Business Systems Analyst
1168340921,Young Jesse,Course7,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1654916649,Tiry Tressie,Course7,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
3986578591,Jackson Linda,Course11,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.42,Spring-2017,Pakistan,Sindhi,Engineering,27,6,"New York, NY",Entry Business Systems Analyst
5784742934,Wheat Emmanuel,Course9,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
7650358264,Velazquez Maira,Course9,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8479614053,Pockrus Clifford,Course11,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
1168340921,Young Jesse,Course9,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1422142335,Layland Karen,Course12,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
3374693293,Farmer Timothy,Course6,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect
4368660602,Robbins Brian,Course5,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
9706615799,Burley Kenneth,Course11,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Engineering,24,2,"New York, NY",Big Data Architect
9960941997,Milburn John,Course5,Spring-2017: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1,"New York, NY",Machine Learning Engineer
1313020897,Jones Jose,Course5,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
1647493071,Cousins Wayne,Course9,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
2634724512,Heppler Tyler,Course4,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
3374693293,Farmer Timothy,Course4,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect
4540549979,Wayne Lillie,Course8,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
5784742934,Wheat Emmanuel,Course8,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
7187559044,Pagan Ashley,Course1,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
7650358264,Velazquez Maira,Course7,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.84,Fall-2017,USA,English,Computer Science,28,6,"Chicago, IL",Big Data Architect
8265025887,Rolen David,Course7,Spring-2017: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
1647493071,Cousins Wayne,Course7,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
4540549979,Wayne Lillie,Course9,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
6796236330,Burns Mildred,Course3,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
7007065989,Chiarello Jacqueline,Course4,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11,"New York, NY",Machine Learning Engineer
8265025887,Rolen David,Course8,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,2.65,Fall-2017,Other,F,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
9706615799,Burley Kenneth,Course12,Spring-2017: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Engineering,24,2,"New York, NY",Big Data Architect
1313020897,Jones Jose,Course4,Spring-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
4368660602,Robbins Brian,Course4,Spring-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
4540549979,Wayne Lillie,Course7,Spring-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.54,Fall-2017,China,Mandarin,Engineering,26,4,"New York, NY",Entry Data Analyst
5784742934,Wheat Emmanuel,Course7,Spring-2017: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.4,Fall-2017,China,Cantonese,Computer Science,26,5,"New York, NY",UX Design Intern
6295538694,Mcgibney Marilyn,Course4,Spring-2017: DAV 6000 Talent Analytics,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
7007065989,Chiarello Jacqueline,Course5,Spring-2017: DAV 6000 Talent Analytics,Data Analytics and Visualization,2.58,Spring-2018,China,Wu,Mathematics,33,11,"New York, NY",Machine Learning Engineer
3986578591,Jackson Linda,Course12,Spring-2017: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,3.42,Spring-2017,Pakistan,Sindhi,Engineering,27,6,"New York, NY",Entry Business Systems Analyst
7186511257,Anderson Johnny,Course3,Spring-2017: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
1647493071,Cousins Wayne,Course8,Spring-2017: DAV 6100 Information Architectures,Data Analytics and Visualization,3.71,Fall-2017,China,Mandarin,Mathematics,23,2.5,"New York, NY",Big Data Architect
4991566949,Berry Susan,Course10,Spring-2017: DAV 6100 Information Architectures,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
7186511257,Anderson Johnny,Course1,Spring-2017: DAV 6100 Information Architectures,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
4368660602,Robbins Brian,Course6,Spring-2017: DAV 6150 Data Science,Data Analytics and Visualization,3.15,Spring-2018,China,Mandarin,Mathematics,24,2.5,"Woodbridge, NJ",Data Architect I
6981612896,Douglas Ok,Course1,Spring-2017: DAV 6150 Data Science,Artificial Intelligence,3.62,Fall-2018,USA,English,Engineering,23,2.5,"New York, NY",Entry Level Python Developer
7593367099,Watson Sylvia,Course7,Spring-2017: DAV 6150 Data Science,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
8479614053,Pockrus Clifford,Course10,Spring-2017: DAV 6150 Data Science,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
1422142335,Layland Karen,Course10,Spring-2017: DAV 6300 Special Topics,Data Analytics and Visualization,3.42,Spring-2017,China,Mandarin,Engineering,25,3.5,"New York, NY",Entry Data Analyst
6295538694,Mcgibney Marilyn,Course5,Spring-2017: DAV 6300 Special Topics,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
1313020897,Jones Jose,Course6,Spring-2017: DAV 6400 Internship,Data Analytics and Visualization,3.88,Spring-2018,India,Malayalam,Other,23,2.5,"New York, NY",Data Architect I
3986578591,Jackson Linda,Course10,Spring-2017: DAV 6400 Internship,Data Analytics and Visualization,3.42,Spring-2017,Pakistan,Sindhi,Engineering,27,6,"New York, NY",Entry Business Systems Analyst
4784813239,Calahan Martin,Course10,Spring-2017: DAV 6400 Internship,Artificial Intelligence,2.95,Spring-2017,USA,English,Computer Science,27,5.5,"New York, NY",Entry Data Analyst
6295538694,Mcgibney Marilyn,Course6,Spring-2017: DAV 6400 Internship,Data Analytics and Visualization,3.58,Spring-2018,China,Mandarin,Health Sciences,24,3,"New York, NY",Machine Learning Engineer
6796236330,Burns Mildred,Course1,Spring-2017: DAV 6400 Internship,Data Analytics and Visualization,3.81,Fall-2018,USA,English,Computer Science,23,1.5,"New York, NY",Data Scientist I
9016952358,Upton Glenda,Course5,Spring-2017: DAV 6400 Internship,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6,"Chicago, IL",Entry Data Analyst
2634724512,Heppler Tyler,Course5,Spring-2017: DAV 6450 Independent Study,Data Analytics and Visualization,2.97,Spring-2018,China,Mandarin,Engineering,31,9,"New York, NY",Database Administrator - Entry
9960941997,Milburn John,Course4,Spring-2017: DAV 6450 Independent Study,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1,"New York, NY",Machine Learning Engineer
1168340921,Young Jesse,Course8,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,2.92,Fall-2017,China,Mandarin,Health Sciences,23,1.5,"New York, NY",Entry Level Python Developer
1654916649,Tiry Tressie,Course9,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.27,Fall-2017,China,Cantonese,Engineering,24,2.5,"Woodbridge, NJ",Entry Business Systems Analyst
3285388144,Hyde Jacob,Course10,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.36,Spring-2017,USA,English,Computer Science,26,4.5,"New York, NY",Data Scientist I
4991566949,Berry Susan,Course12,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
9016952358,Upton Glenda,Course6,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.74,Spring-2018,China,Mandarin,Mathematics,27,6,"Chicago, IL",Entry Data Analyst
9052700276,Fontenot Richard,Course1,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry
9960941997,Milburn John,Course6,Spring-2017: DAV 6500 Capstone,Data Analytics and Visualization,3.11,Spring-2018,USA,Spanish,Mathematics,23,1,"New York, NY",Machine Learning Engineer
1864078434,Hogan Raymond,Course4,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.5,Spring-2018,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
3078414524,Canela John,Course2,Spring-2017: Data Acquisition and Management,Artificial Intelligence,4,Fall-2018,Pakistan,Punjabi,Engineering,23,1.5,"New York, NY",Entry Business Systems Analyst
4172304209,Benincase Edward,Course6,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry
4800891893,Johnson Angela,Course11,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.51,Spring-2017,China,Mandarin,Mathematics,24,2.5,"New York, NY",Entry Data Analyst
5588524536,Garcia Debra,Course9,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.72,Fall-2017,China,Mandarin,Computer Science,32,11,"New York, NY",Entry Business Systems Analyst
7593367099,Watson Sylvia,Course8,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.7,Fall-2017,USA,Spanish,Other,33,11,"Woodbridge, NJ",Machine Learning Engineer
8283215692,Collins Tom,Course7,Spring-2017: Data Acquisition and Management,Artificial Intelligence,3.69,Fall-2017,India,Hindi,Engineering,23,2,"New York, NY",Database Administrator - Entry
3374693293,Farmer Timothy,Course5,Spring-2017: Data Visualization,Data Analytics and Visualization,3.15,Spring-2018,Other,P,Other,23,2.5,"New York, NY",Big Data Architect
4172304209,Benincase Edward,Course5,Spring-2017: Independent Study,Artificial Intelligence,3.16,Spring-2018,China,Mandarin,Mathematics,25,3.5,"New York, NY",Database Administrator - Entry
9052700276,Fontenot Richard,Course3,Spring-2017: Independent Study,Data Analytics and Visualization,3.26,Fall-2018,China,Mandarin,Computer Science,24,3.5,"San Francisco, CA",Database Administrator - Entry
3574175120,Mabon William,Course11,Spring-2017: Internship,Artificial Intelligence,3.39,Spring-2017,USA,Spanish,Computer Science,27,5.5,"New York, NY",Machine Learning Engineer
7186511257,Anderson Johnny,Course2,Spring-2017: Internship,Data Analytics and Visualization,3.39,Fall-2018,India,Gujarati,Computer Science,33,11.5,"New York, NY",Machine Learning Engineer
4991566949,Berry Susan,Course11,Spring-2017: MAN 5580 Project Management,Data Analytics and Visualization,3.55,Spring-2017,China,Mandarin,Computer Science,25,3,"New York, NY",Business Intelligence (BI) Developer
7187559044,Pagan Ashley,Course3,Spring-2017: MAN 5580 Project Management,Data Analytics and Visualization,4,Fall-2018,Pakistan,Punjabi,Mathematics,24,2,"New York, NY",Machine Learning Engineer
8479614053,Pockrus Clifford,Course12,Spring-2017: MAN 5580 Project Management,Data Analytics and Visualization,4,Spring-2017,China,Mandarin,Other,29,8,"New York, NY",Entry Business Systems Analyst
